<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.03.01	23:00:00	114.821	114.920	114.806	114.911	1461	0	2
2022.03.02	00:00:00	114.875	114.901	114.866	114.897	1705	0	9
2022.03.02	01:00:00	114.896	114.907	114.794	114.839	1774	0	3
2022.03.02	02:00:00	114.839	115.021	114.788	114.989	3974	0	0
2022.03.02	03:00:00	114.989	115.079	114.979	115.003	4270	0	0
2022.03.02	04:00:00	115.002	115.060	114.965	114.996	3043	0	0
2022.03.02	05:00:00	114.996	115.059	114.985	115.040	2021	0	0
2022.03.02	06:00:00	115.040	115.065	115.014	115.040	2157	0	0
2022.03.02	07:00:00	115.039	115.109	115.032	115.063	2817	0	0
2022.03.02	08:00:00	115.059	115.176	115.024	115.143	2924	0	0
2022.03.02	09:00:00	115.143	115.173	115.096	115.153	6392	0	0
2022.03.02	10:00:00	115.153	115.262	115.147	115.193	7061	0	0
2022.03.02	11:00:00	115.193	115.245	115.090	115.198	7963	0	0
2022.03.02	12:00:00	115.197	115.290	115.196	115.274	5989	0	0
2022.03.02	13:00:00	115.274	115.278	115.209	115.250	5323	0	0
2022.03.02	14:00:00	115.250	115.395	115.234	115.284	5993	0	0
2022.03.02	15:00:00	115.282	115.429	115.261	115.396	7788	0	0
2022.03.02	16:00:00	115.399	115.527	115.363	115.473	6312	0	0
2022.03.02	17:00:00	115.472	115.570	115.245	115.563	9198	0	0
2022.03.02	18:00:00	115.561	115.686	115.526	115.602	9516	0	0
2022.03.02	19:00:00	115.598	115.646	115.588	115.599	3929	0	0
2022.03.02	20:00:00	115.599	115.617	115.524	115.581	2213	0	0
2022.03.02	21:00:00	115.581	115.592	115.530	115.575	2665	0	0
2022.03.02	22:00:00	115.573	115.590	115.497	115.521	2974	0	0
2022.03.02	23:00:00	115.521	115.562	115.494	115.514	2229	0	1
2022.03.03	00:00:00	115.483	115.540	115.483	115.508	892	0	8
2022.03.03	01:00:00	115.508	115.518	115.440	115.513	2140	0	4
2022.03.03	02:00:00	115.514	115.614	115.490	115.600	3641	0	1
2022.03.03	03:00:00	115.600	115.666	115.535	115.595	3329	0	0
2022.03.03	04:00:00	115.596	115.664	115.574	115.631	2603	0	0
2022.03.03	05:00:00	115.631	115.661	115.618	115.628	1653	0	0
2022.03.03	06:00:00	115.626	115.719	115.624	115.668	2132	0	0
2022.03.03	07:00:00	115.668	115.674	115.622	115.654	1714	0	0
2022.03.03	08:00:00	115.655	115.714	115.646	115.700	2193	0	0
2022.03.03	09:00:00	115.701	115.740	115.675	115.724	4083	0	0
2022.03.03	10:00:00	115.725	115.791	115.652	115.697	6097	0	0
2022.03.03	11:00:00	115.696	115.807	115.681	115.785	4764	0	0
2022.03.03	12:00:00	115.785	115.786	115.711	115.733	3521	0	0
2022.03.03	13:00:00	115.736	115.779	115.714	115.762	4020	0	0
2022.03.03	14:00:00	115.762	115.763	115.641	115.716	4646	0	0
2022.03.03	15:00:00	115.714	115.732	115.642	115.664	5796	0	0
2022.03.03	16:00:00	115.664	115.698	115.585	115.599	7571	0	0
2022.03.03	17:00:00	115.580	115.642	115.510	115.637	6614	0	0
2022.03.03	18:00:00	115.637	115.668	115.573	115.660	6118	0	0
2022.03.03	19:00:00	115.661	115.684	115.557	115.563	5579	0	0
2022.03.03	20:00:00	115.562	115.565	115.426	115.441	3595	0	0
2022.03.03	21:00:00	115.443	115.473	115.418	115.422	3646	0	0
2022.03.03	22:00:00	115.424	115.456	115.383	115.440	3107	0	0
2022.03.03	23:00:00	115.439	115.463	115.428	115.454	3089	0	1
2022.03.04	00:00:00	115.446	115.472	115.442	115.466	2252	0	3
2022.03.04	01:00:00	115.461	115.500	115.459	115.478	1549	0	4
2022.03.04	02:00:00	115.483	115.487	115.254	115.409	9799	0	0
2022.03.04	03:00:00	115.408	115.555	115.347	115.468	10469	0	0
2022.03.04	04:00:00	115.468	115.482	115.320	115.370	6780	0	0
2022.03.04	05:00:00	115.370	115.396	115.317	115.356	4830	0	0
2022.03.04	06:00:00	115.356	115.443	115.344	115.438	3453	0	0
2022.03.04	07:00:00	115.438	115.495	115.407	115.446	3228	0	0
2022.03.04	08:00:00	115.443	115.530	115.437	115.489	3226	0	0
2022.03.04	09:00:00	115.492	115.536	115.422	115.454	5005	0	0
2022.03.04	10:00:00	115.453	115.474	115.357	115.393	5870	0	0
2022.03.04	11:00:00	115.393	115.423	115.322	115.417	5559	0	0
2022.03.04	12:00:00	115.416	115.461	115.342	115.343	5077	0	0
2022.03.04	13:00:00	115.342	115.407	115.307	115.381	5620	0	0
2022.03.04	14:00:00	115.381	115.446	115.335	115.430	4562	0	0
2022.03.04	15:00:00	115.431	115.466	115.303	115.420	9441	0	0
2022.03.04	16:00:00	115.420	115.421	115.159	115.174	8977	0	0
2022.03.04	17:00:00	115.170	115.196	114.795	114.824	8172	0	0
2022.03.04	18:00:00	114.823	114.869	114.649	114.656	6808	0	0
2022.03.04	19:00:00	114.659	114.894	114.651	114.770	4751	0	0
2022.03.04	20:00:00	114.770	114.861	114.725	114.791	2659	0	0
2022.03.04	21:00:00	114.791	114.816	114.700	114.745	2487	0	0
2022.03.04	22:00:00	114.745	114.887	114.745	114.812	2393	0	1
2022.03.04	23:00:00	114.812	114.878	114.808	114.854	1528	0	1
2022.03.07	00:00:00	114.906	114.915	114.827	114.898	501	0	19
2022.03.07	01:00:00	114.897	114.957	114.813	114.949	6479	0	3
2022.03.07	02:00:00	114.952	115.064	114.891	115.034	4760	0	0
2022.03.07	03:00:00	115.034	115.047	114.831	114.901	6986	0	0
2022.03.07	04:00:00	114.900	114.962	114.870	114.926	5059	0	0
2022.03.07	05:00:00	114.925	114.947	114.878	114.892	3859	0	0
2022.03.07	06:00:00	114.892	114.929	114.862	114.897	2528	0	0
2022.03.07	07:00:00	114.897	114.968	114.887	114.923	3766	0	0
2022.03.07	08:00:00	114.922	115.004	114.910	114.975	3457	0	0
2022.03.07	09:00:00	114.973	115.126	114.972	115.009	7543	0	0
2022.03.07	10:00:00	115.011	115.056	114.909	114.963	9101	0	0
2022.03.07	11:00:00	114.963	115.080	114.945	115.069	7178	0	0
2022.03.07	12:00:00	115.069	115.140	115.048	115.077	6536	0	0
2022.03.07	13:00:00	115.077	115.106	115.020	115.085	5446	0	0
2022.03.07	14:00:00	115.086	115.289	115.085	115.269	8866	0	0
2022.03.07	15:00:00	115.267	115.326	115.217	115.298	6787	0	0
2022.03.07	16:00:00	115.299	115.352	115.205	115.327	7735	0	0
2022.03.07	17:00:00	115.328	115.431	115.256	115.384	7190	0	0
2022.03.07	18:00:00	115.384	115.474	115.354	115.419	5746	0	0
2022.03.07	19:00:00	115.420	115.421	115.304	115.399	5024	0	0
2022.03.07	20:00:00	115.400	115.423	115.291	115.384	4773	0	0
2022.03.07	21:00:00	115.384	115.412	115.255	115.300	3688	0	0
2022.03.07	22:00:00	115.300	115.356	115.255	115.268	4243	0	0
2022.03.07	23:00:00	115.267	115.331	115.238	115.310	1706	0	1
2022.03.08	00:00:00	115.281	115.330	115.237	115.327	1841	0	13
2022.03.08	01:00:00	115.326	115.378	115.274	115.366	1524	0	4
2022.03.08	02:00:00	115.366	115.474	115.322	115.445	3508	0	0
2022.03.08	03:00:00	115.446	115.513	115.434	115.476	4330	0	0
2022.03.08	04:00:00	115.478	115.479	115.351	115.380	3708	0	0
2022.03.08	05:00:00	115.379	115.468	115.368	115.447	2846	0	0
2022.03.08	06:00:00	115.450	115.462	115.392	115.449	3298	0	0
2022.03.08	07:00:00	115.448	115.504	115.426	115.490	4255	0	0
2022.03.08	08:00:00	115.492	115.537	115.431	115.480	3950	0	0
2022.03.08	09:00:00	115.476	115.486	115.362	115.447	5775	0	0
2022.03.08	10:00:00	115.449	115.578	115.379	115.547	10166	0	0
2022.03.08	11:00:00	115.547	115.637	115.542	115.596	5815	0	0
2022.03.08	12:00:00	115.594	115.637	115.549	115.592	4476	0	0
2022.03.08	13:00:00	115.590	115.701	115.583	115.634	5329	0	0
2022.03.08	14:00:00	115.634	115.747	115.593	115.720	6194	0	0
2022.03.08	15:00:00	115.721	115.791	115.665	115.699	6603	0	0
2022.03.08	16:00:00	115.697	115.721	115.504	115.536	6314	0	0
2022.03.08	17:00:00	115.535	115.600	115.418	115.588	8798	0	0
2022.03.08	18:00:00	115.587	115.706	115.587	115.640	6540	0	0
2022.03.08	19:00:00	115.640	115.702	115.570	115.598	8018	0	0
2022.03.08	20:00:00	115.599	115.739	115.589	115.703	5299	0	0
2022.03.08	21:00:00	115.702	115.749	115.686	115.739	3455	0	0
2022.03.08	22:00:00	115.739	115.740	115.616	115.639	2700	0	0
2022.03.08	23:00:00	115.641	115.675	115.619	115.662	1654	0	3
2022.03.09	00:00:00	115.633	115.714	115.612	115.643	2113	0	5
2022.03.09	01:00:00	115.644	115.748	115.644	115.724	1208	0	4
2022.03.09	02:00:00	115.724	115.876	115.724	115.832	3670	0	0
2022.03.09	03:00:00	115.832	115.924	115.829	115.890	3350	0	0
2022.03.09	04:00:00	115.890	115.900	115.826	115.853	2402	0	0
2022.03.09	05:00:00	115.854	115.862	115.800	115.835	2278	0	0
2022.03.09	06:00:00	115.835	115.861	115.807	115.822	1955	0	1
2022.03.09	07:00:00	115.822	115.826	115.755	115.780	2102	0	0
2022.03.09	08:00:00	115.780	115.793	115.707	115.779	2228	0	0
2022.03.09	09:00:00	115.779	115.882	115.758	115.880	4568	0	0
2022.03.09	10:00:00	115.880	115.886	115.734	115.818	5455	0	0
2022.03.09	11:00:00	115.818	115.889	115.775	115.855	5347	0	0
2022.03.09	12:00:00	115.855	115.888	115.794	115.868	5262	0	0
2022.03.09	13:00:00	115.868	115.942	115.850	115.917	4763	0	0
2022.03.09	14:00:00	115.917	115.936	115.828	115.846	3660	0	0
2022.03.09	15:00:00	115.845	115.861	115.724	115.766	4867	0	0
2022.03.09	16:00:00	115.766	115.822	115.551	115.755	8675	0	0
2022.03.09	17:00:00	115.755	115.836	115.675	115.813	6596	0	0
2022.03.09	18:00:00	115.813	115.876	115.687	115.870	5946	0	0
2022.03.09	19:00:00	115.871	115.889	115.759	115.791	4427	0	0
2022.03.09	20:00:00	115.792	115.899	115.769	115.881	2948	0	0
2022.03.09	21:00:00	115.881	115.892	115.820	115.845	1323	0	0
2022.03.09	22:00:00	115.847	115.866	115.788	115.807	2487	0	0
2022.03.09	23:00:00	115.805	115.873	115.802	115.845	1973	0	1
2022.03.10	00:00:00	115.818	115.875	115.801	115.873	931	0	10
2022.03.10	01:00:00	115.873	115.948	115.840	115.906	1820	0	3
2022.03.10	02:00:00	115.906	116.012	115.881	115.969	2542	0	0
2022.03.10	03:00:00	115.969	116.113	115.948	116.047	2864	0	0
2022.03.10	04:00:00	116.048	116.103	116.037	116.072	2148	0	0
2022.03.10	05:00:00	116.072	116.198	116.071	116.169	2516	0	0
2022.03.10	06:00:00	116.169	116.169	116.103	116.148	1978	0	0
2022.03.10	07:00:00	116.149	116.156	116.077	116.093	1611	0	0
2022.03.10	08:00:00	116.092	116.102	116.007	116.026	1571	0	0
2022.03.10	09:00:00	116.026	116.026	115.921	115.924	3579	0	0
2022.03.10	10:00:00	115.924	115.944	115.811	115.886	5646	0	0
2022.03.10	11:00:00	115.886	115.995	115.839	115.942	6668	0	0
2022.03.10	12:00:00	115.942	116.036	115.908	115.987	4613	0	0
2022.03.10	13:00:00	115.987	115.999	115.913	115.942	3586	0	0
2022.03.10	14:00:00	115.940	115.980	115.845	115.920	6111	0	0
2022.03.10	15:00:00	115.920	116.085	115.849	116.078	8574	0	0
2022.03.10	16:00:00	116.078	116.195	116.059	116.179	6891	0	0
2022.03.10	17:00:00	116.179	116.188	115.925	115.977	6565	0	0
2022.03.10	18:00:00	115.977	116.073	115.947	116.049	4638	0	0
2022.03.10	19:00:00	116.049	116.137	116.030	116.119	2994	0	0
2022.03.10	20:00:00	116.118	116.147	116.082	116.106	2665	0	0
2022.03.10	21:00:00	116.106	116.109	116.060	116.100	2162	0	0
2022.03.10	22:00:00	116.100	116.127	116.045	116.114	1971	0	0
2022.03.10	23:00:00	116.117	116.143	116.103	116.130	1711	0	1
2022.03.11	00:00:00	116.130	116.138	116.069	116.126	1574	0	9
2022.03.11	01:00:00	116.126	116.216	116.124	116.177	2083	0	4
2022.03.11	02:00:00	116.177	116.378	116.141	116.316	3118	0	0
2022.03.11	03:00:00	116.317	116.347	116.222	116.292	3142	0	0
2022.03.11	04:00:00	116.292	116.293	116.228	116.258	2500	0	0
2022.03.11	05:00:00	116.258	116.477	116.252	116.447	2722	0	0
2022.03.11	06:00:00	116.450	116.565	116.425	116.558	3127	0	0
2022.03.11	07:00:00	116.558	116.746	116.512	116.691	3763	0	0
2022.03.11	08:00:00	116.690	116.727	116.578	116.718	2757	0	0
2022.03.11	09:00:00	116.717	116.799	116.673	116.719	4406	0	0
2022.03.11	10:00:00	116.719	116.978	116.699	116.956	5696	0	0
2022.03.11	11:00:00	116.956	117.061	116.910	116.948	4777	0	0
2022.03.11	12:00:00	116.948	116.957	116.797	116.890	3334	0	0
2022.03.11	13:00:00	116.890	116.996	116.795	116.890	7466	0	0
2022.03.11	14:00:00	116.890	116.959	116.818	116.881	4789	0	0
2022.03.11	15:00:00	116.878	116.969	116.821	116.917	5174	0	0
2022.03.11	16:00:00	116.917	116.959	116.857	116.898	4619	0	0
2022.03.11	17:00:00	116.897	116.998	116.866	116.993	5782	0	0
2022.03.11	18:00:00	116.993	117.182	116.976	117.088	4940	0	0
2022.03.11	19:00:00	117.089	117.213	117.071	117.196	2627	0	0
2022.03.11	20:00:00	117.194	117.308	117.150	117.248	2132	0	0
2022.03.11	21:00:00	117.247	117.357	117.232	117.350	1564	0	0
2022.03.11	22:00:00	117.348	117.349	117.245	117.247	1622	0	0
2022.03.11	23:00:00	117.249	117.306	117.239	117.293	1254	0	3
2022.03.14	00:00:00	117.359	117.556	117.308	117.513	1400	0	4
2022.03.14	01:00:00	117.513	117.599	117.451	117.533	2397	0	3
2022.03.14	02:00:00	117.532	117.610	117.457	117.529	4064	0	0
2022.03.14	03:00:00	117.530	117.736	117.467	117.716	3746	0	0
2022.03.14	04:00:00	117.716	117.882	117.688	117.834	2944	0	0
2022.03.14	05:00:00	117.834	117.843	117.791	117.823	1688	0	0
2022.03.14	06:00:00	117.823	117.837	117.621	117.639	1803	0	0
2022.03.14	07:00:00	117.643	117.811	117.643	117.806	2183	0	0
2022.03.14	08:00:00	117.806	117.834	117.763	117.815	2048	0	0
2022.03.14	09:00:00	117.817	117.821	117.682	117.723	4377	0	0
2022.03.14	10:00:00	117.721	117.832	117.699	117.736	4903	0	0
2022.03.14	11:00:00	117.736	117.924	117.736	117.914	4635	0	0
2022.03.14	12:00:00	117.915	118.062	117.876	118.047	4705	0	0
2022.03.14	13:00:00	118.047	118.048	117.925	117.955	4137	0	0
2022.03.14	14:00:00	117.957	117.962	117.826	117.904	4983	0	0
2022.03.14	15:00:00	117.905	118.024	117.868	118.007	5544	0	0
2022.03.14	16:00:00	118.007	118.014	117.846	117.899	3947	0	0
2022.03.14	17:00:00	117.902	118.003	117.893	118.000	3715	0	0
